,year,winner_name,winner_flag,winner_photo,winner_url,climber_name,climber_flag,climber_photo,climber_url,sprinter_flag,sprinter_name,sprinter_photo,sprinter_url,year_url,young_flag,young_name,young_photo,young_url,img_map,winning_team,distance,etapes,speed,winner,etape_moyenne,climber_image,sprinter_image,winner_image,young_image
91,2005,,,,,Michael Rasmussen,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Flag_of_Denmark.svg/20px-Flag_of_Denmark.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Michaelrasmussen.jpg/260px-Michaelrasmussen.jpg,https://fr.wikipedia.org/wiki/Michael_Rasmussen,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/20px-Flag_of_Norway.svg.png,Thor Hushovd,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Thor_Hushovd_THV_2013.jpg/260px-Thor_Hushovd_THV_2013.jpg,https://fr.wikipedia.org/wiki/Thor_Hushovd,https://fr.wikipedia.org/wiki/Tour_de_France_2005,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Flag_of_Ukraine.svg/20px-Flag_of_Ukraine.svg.png,Yaroslav Popovych,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Yaroslav_Popovych_TF_2009.jpg/260px-Yaroslav_Popovych_TF_2009.jpg,https://fr.wikipedia.org/wiki/Yaroslav_Popovych,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Tour_de_France_2005.png/260px-Tour_de_France_2005.png,,3593.0,21.0,41.654,non attribué,171.1,Michael_Rasmussen.jpeg,Thor_Hushovd.jpeg,,Yaroslav_Popovych.jpeg
92,2006,Óscar Pereiro,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/%C3%93scar_Pereiro_TF_2011.jpg/260px-%C3%93scar_Pereiro_TF_2011.jpg,https://fr.wikipedia.org/wiki/%C3%93scar_Pereiro,Michael Rasmussen,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Flag_of_Denmark.svg/20px-Flag_of_Denmark.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Michaelrasmussen.jpg/260px-Michaelrasmussen.jpg,https://fr.wikipedia.org/wiki/Michael_Rasmussen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Australia.svg/20px-Flag_of_Australia.svg.png,Robbie McEwen,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Robbie_McEwen_TC_2012_copy.jpg/260px-Robbie_McEwen_TC_2012_copy.jpg,https://fr.wikipedia.org/wiki/Robbie_McEwen,https://fr.wikipedia.org/wiki/Tour_de_France_2006,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,Damiano Cunego,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Damiano_Cunego_GiroItalia2006.jpg/260px-Damiano_Cunego_GiroItalia2006.jpg,https://fr.wikipedia.org/wiki/Damiano_Cunego,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Tour_france_2006.svg/260px-Tour_france_2006.svg.png,Caisse d'Épargne,3657.1,21.0,40.784,Óscar Pereiro,174.15,Michael_Rasmussen.jpeg,Robbie_McEwen.jpeg,Oscar_Pereiro.jpeg,Damiano_Cunego.jpeg
93,2007,Alberto Contador,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg/260px-2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Alberto_Contador,Mauricio Soler,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Mauricio_Soler_%28Tour_de_France_2007_-_stage_7%29.jpg/260px-Mauricio_Soler_%28Tour_de_France_2007_-_stage_7%29.jpg,https://fr.wikipedia.org/wiki/Juan_Mauricio_Soler_Hern%C3%A1ndez,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/20px-Flag_of_Belgium_%28civil%29.svg.png,Tom Boonen,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Gent_-_Omloop_Het_Nieuwsblad%2C_28_februari_2015_%28E04%29.JPG/260px-Gent_-_Omloop_Het_Nieuwsblad%2C_28_februari_2015_%28E04%29.JPG,https://fr.wikipedia.org/wiki/Tom_Boonen,https://fr.wikipedia.org/wiki/Tour_de_France_2007,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,Alberto Contador,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg/260px-2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Alberto_Contador,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Tour_de_France_2007.png/260px-Tour_de_France_2007.png,Discovery Channel,3569.5,21.0,39.228,Alberto Contador,169.98,Mauricio_Soler.jpeg,Tom_Boonen.jpeg,Alberto_Contador.jpeg,Alberto_Contador.jpeg
94,2008,Carlos Sastre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Carlos_Sastre_Tour_2010_team_presentation.jpg/260px-Carlos_Sastre_Tour_2010_team_presentation.jpg,https://fr.wikipedia.org/wiki/Carlos_Sastre,Carlos Sastre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Carlos_Sastre_Tour_2010_team_presentation.jpg/260px-Carlos_Sastre_Tour_2010_team_presentation.jpg,https://fr.wikipedia.org/wiki/Carlos_Sastre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,Óscar Freire,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Oscar_Freire_2012.jpg/260px-Oscar_Freire_2012.jpg,https://fr.wikipedia.org/wiki/%C3%93scar_Freire,https://fr.wikipedia.org/wiki/Tour_de_France_2008,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/20px-Flag_of_Luxembourg.svg.png,Andy Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Andy_Schleck_2013.JPG/260px-Andy_Schleck_2013.JPG,https://fr.wikipedia.org/wiki/Andy_Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Tour-de-France-2008.png/260px-Tour-de-France-2008.png,CSC-Saxo Bank,3558.5,21.0,40.492,Carlos Sastre,169.45,Carlos_Sastre.jpeg,Oscar_Freire.jpeg,Carlos_Sastre.jpeg,Andy_Schleck.jpeg
95,2009,Alberto Contador,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg/260px-2015_Tour_de_France_team_presentation%2C_Alberto_Contador_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Alberto_Contador,Egoi Martínez,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Egoi_Martinez.jpg/260px-Egoi_Martinez.jpg,https://fr.wikipedia.org/wiki/Egoi_Mart%C3%ADnez,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/20px-Flag_of_Norway.svg.png,Thor Hushovd,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Thor_Hushovd_THV_2013.jpg/260px-Thor_Hushovd_THV_2013.jpg,https://fr.wikipedia.org/wiki/Thor_Hushovd,https://fr.wikipedia.org/wiki/Tour_de_France_2009,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/20px-Flag_of_Luxembourg.svg.png,Andy Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Andy_Schleck_2013.JPG/260px-Andy_Schleck_2013.JPG,https://fr.wikipedia.org/wiki/Andy_Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Carte_Tour_de_France_2009.png/260px-Carte_Tour_de_France_2009.png,Astana,3459.5,21.0,40.315,Alberto Contador,164.74,Egoi_Martinez.jpeg,Thor_Hushovd.jpeg,Alberto_Contador.jpeg,Andy_Schleck.jpeg
96,2010,Andy Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/20px-Flag_of_Luxembourg.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Andy_Schleck_2013.JPG/260px-Andy_Schleck_2013.JPG,https://fr.wikipedia.org/wiki/Andy_Schleck,Anthony Charteau,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Anthony_CHARTEAU.jpg/260px-Anthony_CHARTEAU.jpg,https://fr.wikipedia.org/wiki/Anthony_Charteau,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,Alessandro Petacchi,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Leuven_-_Brabantse_Pijl%2C_15_april_2015%2C_vertrek_%28B081%29.JPG/260px-Leuven_-_Brabantse_Pijl%2C_15_april_2015%2C_vertrek_%28B081%29.JPG,https://fr.wikipedia.org/wiki/Alessandro_Petacchi,https://fr.wikipedia.org/wiki/Tour_de_France_2010,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Flag_of_Luxembourg.svg/20px-Flag_of_Luxembourg.svg.png,Andy Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Andy_Schleck_2013.JPG/260px-Andy_Schleck_2013.JPG,https://fr.wikipedia.org/wiki/Andy_Schleck,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Tour_de_France_2010_map-fr.svg/260px-Tour_de_France_2010_map-fr.svg.png,Saxo Bank,3642.0,21.0,39.594,Andy Schleck,173.43,Anthony_Charteau.jpeg,Alessandro_Petacchi.jpeg,Andy_Schleck.jpeg,Andy_Schleck.jpeg
97,2011,Cadel Evans,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flag_of_Australia.svg/20px-Flag_of_Australia.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Cadel_Evans_-_Criterium_du_Dauphin%C3%A9_2012_-_1ere_%C3%A9tape_%28cropped%29.jpg/260px-Cadel_Evans_-_Criterium_du_Dauphin%C3%A9_2012_-_1ere_%C3%A9tape_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Cadel_Evans,Samuel Sánchez,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/20px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Samuel_Sanchez_maillot_monta%C3%B1a.jpg/260px-Samuel_Sanchez_maillot_monta%C3%B1a.jpg,https://fr.wikipedia.org/wiki/Samuel_S%C3%A1nchez,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/20px-Flag_of_the_United_Kingdom.svg.png,Mark Cavendish,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Cavendish_TDF2012_%28cropped%29.jpg/260px-Cavendish_TDF2012_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Mark_Cavendish,https://fr.wikipedia.org/wiki/Tour_de_France_2011,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Pierre Rolland,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Pierre_Rolland_CD_2011.jpg/260px-Pierre_Rolland_CD_2011.jpg,https://fr.wikipedia.org/wiki/Pierre_Rolland_(cyclisme),https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Tour_de_France_2011.jpg/260px-Tour_de_France_2011.jpg,BMC Racing,3430.0,21.0,39.788,Cadel Evans,163.33,Samuel_Sanchez.jpeg,Mark_Cavendish.jpeg,Cadel_Evans.jpeg,Pierre_Rolland.jpeg
98,2012,Bradley Wiggins,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/20px-Flag_of_the_United_Kingdom.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Bradley_Wiggins_CD_2011.jpg/260px-Bradley_Wiggins_CD_2011.jpg,https://fr.wikipedia.org/wiki/Bradley_Wiggins,Thomas Voeckler,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Thomas_Voeckler_KBK_2011.jpg/260px-Thomas_Voeckler_KBK_2011.jpg,https://fr.wikipedia.org/wiki/Thomas_Voeckler,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/20px-Flag_of_Slovakia.svg.png,Peter Sagan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG/260px-Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG,https://fr.wikipedia.org/wiki/Peter_Sagan,https://fr.wikipedia.org/wiki/Tour_de_France_2012,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Flag_of_the_United_States.svg/20px-Flag_of_the_United_States.svg.png,Tejay van Garderen,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Tejay_van_Garderen%2C_22_July_2012.jpg/260px-Tejay_van_Garderen%2C_22_July_2012.jpg,https://fr.wikipedia.org/wiki/Tejay_van_Garderen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Tour_2012_1000px.png/260px-Tour_2012_1000px.png,Sky,3497.0,21.0,39.724,Bradley Wiggins,166.52,Thomas_Voeckler.jpeg,Peter_Sagan.jpeg,Bradley_Wiggins.jpeg,Tejay_van_Garderen.jpeg
99,2013,Christopher Froome,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/20px-Flag_of_the_United_Kingdom.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg/260px-Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Christopher_Froome,Nairo Quintana,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg/260px-Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Nairo_Quintana,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/20px-Flag_of_Slovakia.svg.png,Peter Sagan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG/260px-Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG,https://fr.wikipedia.org/wiki/Peter_Sagan,https://fr.wikipedia.org/wiki/Tour_de_France_2013,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,Nairo Quintana,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg/260px-Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Nairo_Quintana,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/2013_Tour_de_France_map.jpg/260px-2013_Tour_de_France_map.jpg,Sky,3404.0,21.0,40.542,Christopher Froome,162.1,Nairo_Quintana.jpeg,Peter_Sagan.jpeg,Christopher_Froome.jpeg,Nairo_Quintana.jpeg
100,2014,Vincenzo Nibali,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Italy.svg/20px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B43%29_%28cropped%29_2.JPG/260px-Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B43%29_%28cropped%29_2.JPG,https://fr.wikipedia.org/wiki/Vincenzo_Nibali,Rafał Majka,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Flag_of_Poland.svg/20px-Flag_of_Poland.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Rafa%C5%82_Majka%2C_Japan_Cup_2012_%28cropped%29.jpg/260px-Rafa%C5%82_Majka%2C_Japan_Cup_2012_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Rafa%C5%82_Majka,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/20px-Flag_of_Slovakia.svg.png,Peter Sagan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG/260px-Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG,https://fr.wikipedia.org/wiki/Peter_Sagan,https://fr.wikipedia.org/wiki/Tour_de_France_2014,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,Thibaut Pinot,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Tour_du_Doubs_2014_-_Pontarlier_-_Thibaut_Pinot.jpg/260px-Tour_du_Doubs_2014_-_Pontarlier_-_Thibaut_Pinot.jpg,https://fr.wikipedia.org/wiki/Thibaut_Pinot,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Tour_de_France_2014_map-fr.svg/260px-Tour_de_France_2014_map-fr.svg.png,Astana,3660.5,21.0,40.452,Vincenzo Nibali,174.31,Rafał_Majka.jpeg,Peter_Sagan.jpeg,Vincenzo_Nibali.jpeg,Thibaut_Pinot.jpeg
101,2015,Christopher Froome,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/20px-Flag_of_the_United_Kingdom.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg/260px-Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Christopher_Froome,Christopher Froome,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/20px-Flag_of_the_United_Kingdom.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg/260px-Chris_Froome_-_The_First_Man_to_Cycle_through_the_Eurotunnel_%2814593593775%29_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Christopher_Froome,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Flag_of_Slovakia.svg/20px-Flag_of_Slovakia.svg.png,Peter Sagan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG/260px-Cambrai_-_Tour_de_France%2C_%C3%A9tape_4%2C_7_juillet_2015%2C_arriv%C3%A9e_%28B36%29_%28cropped%29.JPG,https://fr.wikipedia.org/wiki/Peter_Sagan,https://fr.wikipedia.org/wiki/Tour_de_France_2015,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/20px-Flag_of_Colombia.svg.png,Nairo Quintana,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg/260px-Nairo_Quintana%2C_Vuelta_al_Pais_Vasco_2013_%28cropped%29.jpg,https://fr.wikipedia.org/wiki/Nairo_Quintana,,Sky,3582.7,21.0,39.567,Christopher Froome,170.6,Christopher_Froome.jpeg,Peter_Sagan.jpeg,Christopher_Froome.jpeg,Nairo_Quintana.jpeg
